acceptable;əkˈsɛptəbəl
Cambridge;ˈkeɪmbrɪʤ
invest;ˌɪnˈvɛst
deposit;dɪˈpɑzət
actor;ˈæktər
intervention;ˌɪntərˈvɛnʃən
personality;ˌpərsəˈnælɪti
shift;ʃɪft
expansion;ɪkˈspænʧən
essentially;ɛˈsɛnʃəli
inspector;ˌɪnˈspɛktər
tendency;ˈtɛndənsi
gradually;ˈgræʤuəli
worried;ˈwərid
frequency;ˈfrikwənsi
sensitive;ˈsɛnsɪtɪv
bay;beɪ
deeply;ˈdipli
chancellor;ˈʧænsələr
qualification;kˌwɑləfəˈkeɪʃən
chip;ʧɪp
uncle;ˈəŋkəl
wet;wɛt
core;kɔr
cast;kæst
cloud;klaʊd
rent;rɛnt
chamber;ˈʧeɪmbər
emotional;ˈiˌmoʊʃənəl
frank;fræŋk
investor;ˌɪnˈvɛstər
awareness;əˈwɛrnəs
fixed;fɪkst
retire;ˌriˈtaɪər
adequate;ˈædəkˌweɪt
monitor;ˈmɑnətər
mood;mud
festival;ˈfɛstɪvəl
global;ˈgloʊbəl
rapid;ˈræpɪd
equation;ɪkˈweɪʒən
wedding;ˈwɛdɪŋ
dance;dæns
pipe;paɪp
pure;pjʊr
administrative;ədˈmɪnɪˌstreɪtɪv
recording;rɪˈkɔrdɪŋ
comprehensive;ˌkɑmpriˈhɛnsɪv
rank;ræŋk
honour;ˈɑnər
landlord;ˈlænˌdlɔrd
silent;ˈsaɪlənt
dealer;ˈdilər
kick;kɪk
lords;lɔrdz
substance;ˈsəbstəns
maximum;ˈmæksəməm
remarkable;rɪˈmɑrkəbəl
fifth;fɪθ
mixture;ˈmɪksʧər
pale;peɪl
pour;pɔr
register;ˈrɛʤɪstər
sad;sæd
phenomenon;fəˈnɑməˌnɑn
lock;lɑk
researcher;ˈrisərʧər
tourist;ˈtʊrɪst
celebrate;ˈsɛləˌbreɪt
furniture;ˈfərnɪʧər
discovery;ˌdɪˈskəvri
retirement;rɪˈtaɪərmənt
secret;ˈsikrɪt
breach;briʧ
surprising;səˈpraɪzɪŋ
apple;ˈæpəl
print;prɪnt
intelligence;ˌɪnˈtɛləʤəns
rugby;ˈrəgbi
scope;skoʊp
precisely;prɪˈsaɪsli
mortgage;ˈmɔrgɪʤ
solid;ˈsɑləd
snow;snoʊ
consent;kənˈsɛnt
infection;ˌɪnˈfɛkʃən
comprise;kəmˈpraɪz
disk;dɪsk
guitar;gɪˈtɑr
brilliant;ˈbrɪljənt
routine;ruˈtin
electronic;ˌɪˌlɛkˈtrɑnɪk
golf;gɔlf
rough;rəf
mere;mɪr
absolute;ˈæbsəˌlut
visual;ˈvɪʒəwəl
allowance;əˈlaʊəns
shirt;ʃərt
wooden;ˈwʊdən
hearing;ˈhirɪŋ
enquiry;ɪnkˈwaɪˌri
resist;rɪˈzɪst
detect;dɪˈtɛkt
journal;ˈʤərnəl
sweet;swit
organize;ˈɔrgəˌnaɪz
birthday;ˈbərθˌdeɪ
province;ˈprɑvɪns
Spanish;ˈspænɪʃ
sand;sænd
paragraph;ˈpɛrəˌgræf
medicine;ˈmɛdəsən
emotion;ˈiˌmoʊʃən
jacket;ˈʤækɪt
continuing;kənˈtɪnjuɪŋ
fun;fən
kiss;kɪs
Rome;roʊm
electric;ɪˈlɛktrɪk
salt;sɔlt
successfully;səkˈsɛsfəli
interaction;ˌɪnərˈækʃən
pace;peɪs
cigarette;ˌsɪgəˈrɛt
lad;læd
permission;pərˈmɪʃən
chemical;ˈkɛmɪkəl
hero;ˈhɪroʊ
cricket;ˈkrɪkɪt
gulf;gəlf
judgement;ˈʤəʤmənt
mail;meɪl
reserve;rɪˈzərv
acquisition;ˌækwəˈzɪʃən
overcome;ˈoʊvərˌkəm
breathe;brið
differ;ˈdɪfər
personnel;ˌpərsəˈnɛl
supreme;səˈprim
literary;ˈlɪtərˌɛri
bend;bɛnd
delay;dɪˈleɪ
studio;ˈstudiˌoʊ
guarantee;ˌgɛrənˈti
written;ˈrɪtən
greatly;ˈgreɪtli
stream;strim
curve;kərv
behave;bɪˈheɪv
platform;ˈplætˌfɔrm
demonstration;ˌdɛmənˈstreɪʃən
peasant;ˈpɛzənt
tale;teɪl
dare;dɛr
defeat;dɪˈfit
perception;pərˈsɛpʃən
disaster;dɪˈzæstər
airport;ˈɛrˌpɔrt
throat;θroʊt
genuine;ˈʤɛnjuˌaɪn
adviser;ædˈvaɪzər
duke;duk
witness;ˈwɪtnəs
circuit;ˈsərkət
cool;kul
consumption;kənˈsəmʃən
advanced;ədˈvænst
extreme;ɪkˈstrim
host;hoʊst
knife;naɪf
exciting;ɪkˈsaɪtɪŋ
cheek;ʧik
entrance;ˈɛntrəns
resign;rɪˈzaɪn
widespread;ˈwaɪdˈsprɛd
cream;krim
formula;ˈfɔrmjələ
nineteenth;ˈnaɪnˈtinθ
Israel;ˈɪzriəl
Catholic;ˈkæθlɪk
install;ˌɪnˈstɔl
compensation;ˌkɑmpənˈseɪʃən
respectively;rɪˈspɛktɪvli
earnings;ˈərnɪŋz
swing;swɪŋ
policeman;pəˈlismən
presumably;prɪˈzuməbli
guidance;ˈgaɪdəns
workshop;ˈwərkˌʃɑp
edition;ɪˈdɪʃən
statistics;stəˈtɪstɪks
anger;ˈæŋgər
pack;pæk
classical;ˈklæsɪkəl
relax;rɪˈlæks
compete;kəmˈpit
curtain;ˈkərtən
socialist;ˈsoʊʃəlɪst
favourite;ˈfeɪvərɪt
numerous;ˈnumərəs
clock;klɑk
fishing;ˈfɪʃɪŋ
briefly;ˈbrifli
carpet;ˈkɑrpət
percentage;pərˈsɛnɪʤ
consultant;kənˈsəltənt
survival;sərˈvaɪvəl
distinct;dɪˈstɪŋkt
seed;sid
confident;ˈkɑnfədənt
darkness;ˈdɑrknəs
supplier;səˈplaɪər
tail;teɪl
occupation;ˌɑkjəˈpeɪʃən
priest;prist
lecture;ˈlɛkʧər
journalist;ˈʤərnəlɪst
opposite;ˈɑpəzɪt
mission;ˈmɪʃən
altogether;ˌɔltəˈgɛðər
ownership;ˈoʊnərˌʃɪp
given;ˈgɪvɪn
negotiate;nɪˈgoʊʃiˌeɪt
preference;ˈprɛfərəns
truly;ˈtruli
helpful;ˈhɛlpfəl
found;faʊnd
proud;praʊd
expose;ɪkˈspoʊz
joy;ʤɔɪ
enhance;ɛnˈhæns
split;splɪt
indication;ˌɪndəˈkeɪʃən
distribute;dɪˈstrɪbjut
joke;ʤoʊk
disabled;dɪˈseɪbəld
tip;tɪp
primarily;praɪˈmɛrəli
anxiety;æŋˈzaɪəti
remark;rɪˈmɑrk
rush;rəʃ
stupid;ˈstupɪd
mount;maʊnt
practitioner;prækˈtɪʃənər
everywhere;ˈɛvriˌwɛr
consistent;kənˈsɪstənt
basically;ˈbeɪsɪkli
stable;ˈsteɪbəl
definitely;ˈdɛfənətli
consultation;ˌkɑnsəlˈteɪʃən
fewer;fjuər
inevitably;ˌɪˈnɛvətəbli
observer;əbˈzərvər
developing;dɪˈvɛləpɪŋ
drag;dræg
capture;ˈkæpʧər
measurement;ˈmɛʒərmənt
awful;ˈɔfəl
tackle;ˈtækəl
whenever;wɛˈnɛvər
opponent;əˈpoʊnənt
exceed;ɪkˈsid
operating;ˈɔpərˌeɪtɪŋ
alcohol;ˈælkəˌhɑl
crop;krɑp
sink;sɪŋk
strategic;strəˈtiʤɪk
prayer;prɛr
luck;lək
climate;ˈklaɪmɪt
concerning;kənˈsərnɪŋ
catalogue;ˈkætəˌlɔg
symbol;ˈsɪmbəl
poverty;ˈpɑvərti
mad;mæd
operator;ˈɑpərˌeɪtər
reasonably;ˈrizənəbli
evaluation;ɪˌvæljuˈeɪʃən
implementation;ˌɪmpləmɛnˈteɪʃən
deserve;dɪˈzərv
Asia;ˈeɪʒə
fortune;ˈfɔrʧən
summary;ˈsəməri
borrow;ˈbɑˌroʊ
satisfied;ˈsætɪsˌfaɪd
emphasise;emphasise*
sweep;swip
barrier;ˈbɛriər
interval;ˈɪntərvəl
outstanding;ˌaʊtˈstændɪŋ
clinical;ˈklɪnɪkəl
constantly;ˈkɑnstəntli
qualify;kˈwɑləˌfaɪ
sheep;ʃip
minimum;ˈmɪnəməm
pitch;pɪʧ
pause;pɔz
aunt;ɔnt
processing;ˈprɑsɛsɪŋ
conscious;ˈkɑnʃəs
dominant;ˈdɑmənənt
stomach;ˈstəmək
publisher;ˈpəblɪʃər
holy;ˈhoʊli
constitutional;ˌkɑnstəˈtuʃənəl
moon;mun
remote;rɪˈmoʊt
theoretical;ˌθiərˈɛtɪkəl
architecture;ˈɑrkəˌtɛkʧər
transform;ˈtrænsfɔrm
democrat;ˈdɛməˌkræt
dimension;dɪˈmɛnʃən
schedule;ˈskɛʤʊl
enthusiasm;ɪnˈθuziˌæzəm
anxious;ˈæŋʃəs
poet;poʊət
smooth;smuð
princess;ˈprɪnsɛs
burden;ˈbərdən
storage;ˈstɔrɪʤ
tube;tub
related;rɪˈleɪtɪd
bury;ˈbɛri
cease;sis
turnover;ˈtərˌnoʊvər
historian;hɪˈstɔriən
strengthen;ˈstrɛŋθən
confusion;kənfˈjuʒən
assure;əˈʃʊr
residential;ˌrɛzɪˈdɛnʃəl
heaven;ˈhɛvən
vessel;ˈvɛsəl
cheese;ʧiz
provided;prəˈvaɪdɪd
perceive;pərˈsiv
talent;ˈtælənt
replacement;rɪˈpleɪsmənt
Canada;ˈkænədə
seventy;ˈsɛvənti
percent;pərˈsɛnt
impressive;ˌɪmˈprɛsɪv
whisper;ˈwɪspər
nervous;ˈnərvəs
salary;ˈsæləri
accurate;ˈækjərət
spite;spaɪt
eighteen;ˈeɪˈtin
mouse;maʊs
furthermore;ˈfərðərˌmɔr
participate;pɑrˈtɪsəˌpeɪt
dish;dɪʃ
practise;ˈpræktɪs
comfort;ˈkəmfərt
bowl;boʊl
import;ˌɪmˈpɔrt
considerably;kənˈsɪdərəbli
shell;ʃɛl
pot;pɑt
musical;mˈjuzɪkəl
admission;ədˈmɪʃən
economics;ˌɛkəˈnɑmɪks
pose;poʊz
complicated;ˈkɑmpləˌkeɪtəd
sustain;səˈsteɪn
extraordinary;ˌɛkstrəˈɔrdəˌnɛri
lend;lɛnd
tissue;ˈtɪʃu
satisfaction;ˌsætɪsˈfækʃən
designer;dɪˈzaɪnər
shadow;ˈʃæˌdoʊ
honest;ˈɑnəst
smell;smɛl
precise;prɪˈsaɪs
leisure;ˈlɛʒər
label;ˈleɪbəl
proof;pruf
alongside;əˈlɔŋˈsaɪd
cheque;ʧɛk
ultimately;ˈəltəmətli
determination;dɪˌtərməˈneɪʃən
satisfy;ˈsætɪsˌfaɪ
visible;ˈvɪzəbəl
unity;ˈjunɪti
stake;steɪk
plain;pleɪn
approximately;əˈprɑksəmətli
magistrate;ˈmæʤɪˌstreɪt
secondly;ˈsɛkəndli
wire;waɪər
slide;slaɪd
monetary;ˈmɑnəˌtɛri
merchant;ˈmərʧənt
kong;kɔŋg
strain;streɪn
steam;stim
fabric;ˈfæbrɪk
movie;ˈmuvi
hong;hɔŋ
tennis;ˈtɛnɪs
pink;pɪŋk
adapt;əˈdæpt
outline;ˈaʊˌtlaɪn
squad;skwɑd
childhood;ˈʧaɪlˌdhʊd
smoke;smoʊk
amendment;əˈmɛndmənt
profile;ˈproʊˌfaɪl
draft;dræft
readily;ˈrɛdəli
surgery;ˈsərʤəri
lover;ˈləvər
distant;ˈdɪstənt
shopping;ˈʃɑpɪŋ
consult;kənˈsəlt
grade;greɪd
unemployed;ˌənɛmˈplɔɪd
participant;pɑrˈtɪsəpənt
standing;ˈstændɪŋ
breast;brɛst
gentle;ˈʤɛnəl
reward;rɪˈwɔrd
classroom;ˈklæsˌrum
reinforce;ˌriɪnˈfɔrs
conviction;kənˈvɪkʃən
psychological;ˌsaɪkəˈlɑʤɪkəl
tunnel;ˈtənəl
ban;bæn
junior;ˈʤunjər
automatically;ˌɔtəˈmætɪkli
broken;ˈbroʊkən
highlight;ˈhaɪˌlaɪt
pacific;pəˈsɪfɪk
adjust;əˈʤəst
brand;brænd
tight;taɪt
announcement;əˈnaʊnsmɛnt
refugee;ˈrɛfjuʤi
ray;reɪ
aged;ˈeɪʤɪd
composition;ˌkɑmpəˈzɪʃən
fat;fæt
acceptance;əkˈsɛptəns
pride;praɪd
brick;brɪk
violent;ˈvaɪələnt
mystery;ˈmɪstəri
vegetable;ˈvɛʤtəbəl
limitation;ˌlɪmɪˈteɪʃən
structural;ˈstrəkʧərəl
discourse;ˈdɪskɔrs
poetry;ˈpoʊətri
inevitable;ˌɪˈnɛvətəbəl
twin;twɪn
grab;græb
encounter;ɪnˈkaʊnər
deliberately;dɪˈlɪbərətli
architect;ˈɑrkəˌtɛkt
deficit;ˈdɛfəsət
silly;ˈsɪli
sensible;ˈsɛnsəbəl
transition;trænˈzɪʃən
constituency;kənˈstɪʧuənsi
fox;fɑks
guardian;ˈgɑrdiən
participation;pɑrˌtɪsəˈpeɪʃən
venture;ˈvɛnʧər
headquarters;ˈhɛdˌkɔrtərz
newly;ˈnuli
departure;dɪˈpɑrʧər
scream;skrim
entitle;ɪnˈtaɪtəl
confine;kənˈfaɪn
Greek;grik
tongue;təŋ
bathroom;ˈbæθˌrum
summit;ˈsəmɪt
treasury;ˈtrɛʒəri
dig;dɪg
weakness;ˈwiknəs
so-called;ˈsoʊˈkɔld
millions;ˈmɪljənz
deaf;dɛf
temple;ˈtɛmpəl
continuous;kənˈtɪnjuəs
psychology;saɪˈkɑləʤi
sail;seɪl
absorb;əbˈzɔrb
corridor;ˈkɔrɪdər
fourteen;ˌfɔrˈtin
grateful;ˈgreɪtfəl
overseas;ˈoʊvərˈsiz
imagination;ˌɪˌmæʤəˈneɪʃən
thereby;ˈðɛrˈbaɪ
pit;pɪt
storm;stɔrm
crystal;ˈkrɪstəl
expertise;ˌɛkspərˈtiz
chart;ʧɑrt
dozen;ˈdəzən
margin;ˈmɑrʤən
dirty;ˈdərti
entitled;ɛnˈtaɪtəld
pleasant;ˈplɛzənt
sixteen;ˈsɪkˈstin
uncertainty;ənˈsərtənti
album;ˈælbəm
trace;treɪs
rid;rɪd
repair;rɪˈpɛr
arthur;ˈɑrθər
cathedral;kəˈθidrəl
snap;snæp
fulfil;fulfil*
universe;ˈjunəˌvərs
belt;bɛlt
canal;kəˈnæl
concert;ˈkɑnsərt
pretend;priˈtɛnd
pole;poʊl
react;riækt
ceiling;ˈsilɪŋ
sergeant;ˈsɑrʤənt
blind;blaɪnd
personally;ˈpərsənəli
opera;ˈɑprə
prosecution;ˌprɑsəˈkjuʃən
constraint;kənˈstreɪnt
evident;ˈɛvədənt
consciousness;ˈkɑnʃəsnəs
timber;ˈtɪmbər
guideline;ˈgaɪˌdlaɪn
excitement;ɪkˈsaɪtmənt
objection;əˈbʤɛkʃən
cite;saɪt
coalition;ˌkoʊəˈlɪʃən
pen;pɛn
conservation;ˌkɑnsərˈveɪʃən
cattle;ˈkætəl
occasional;ɔˈkeɪʒənəl
delighted;dɪˈlaɪtɪd
gesture;ˈʤɛsʧər
assault;əˈsɔlt
cap;kæp
universal;ˌjunəˈvərsəl
coin;kɔɪn
lease;lis
surprisingly;səˈpraɪzɪŋli
fellow;ˈfɛloʊ
grammar;ˈgræmər
format;ˈfɔrˌmæt
allocate;ˈæləˌkeɪt
shelf;ʃɛlf
commonly;ˈkɑmənli
charter;ˈʧɑrtər
assistant;əˈsɪstənt
completion;kəmˈpliʃən
cow;kaʊ
classic;ˈklæsɪk
purely;ˈpjʊrli
bench;bɛnʧ
tin;tɪn
specimen;ˈspɛsəmən
privilege;ˈprɪvɪlɪʤ
infant;ˈɪnfənt
govern;ˈgəvərn
communicate;kəmˈjunəˌkeɪt
folk;foʊk
clerk;klərk
sixth;sɪksθ
closure;ˈkloʊʒər
equivalent;ɪkˈwɪvələnt
sufficiently;səˈfɪʃəntli
injure;ˈɪnʤər
virtue;ˈvərʧu
loose;lus
taxation;tækˈseɪʃən
shrug;ʃrəg
seize;siz
steady;ˈstɛdi
volunteer;ˌvɑlənˈtɪr
publicity;pəˈblɪsɪti
carbon;ˈkɑrbən
consequently;ˈkɑnsəkˌwɛntli
evolution;ˌɛvəˈluʃən
craft;kræft
medium;ˈmidiəm
agenda;əˈʤɛndə
reception;rɪˈsɛpʃən
creative;kriˈeɪtɪv
diary;ˈdaɪəri
medieval;mɪˈdjivəl
lower;loʊər
printer;ˈprɪnər
ocean;ˈoʊʃən
linguistic;lɪŋgˈwɪstɪk
dust;dəst
portrait;ˈpɔrtrət
closer;ˈkloʊzər
passion;ˈpæʃən
intellectual;ˌɪnəˈlɛkʧuəl
leather;ˈlɛðər
ultimate;ˈəltəmət
earl;ərl
potato;pəˈteɪˌtoʊ
dividend;ˈdɪvɪˌdɛnd
cable;ˈkeɪbəl
detective;dɪˈtɛktɪv
traveller;ˈtrævələr
colin;ˈkoʊlɪn
chicken;ˈʧɪkən
disorder;dɪˈsɔrdər
exploit;ˌɛkˈsplɔɪt
button;ˈbətən
jury;ˈʤʊri
punishment;ˈpənɪʃmənt
accounting;əˈkaʊnɪŋ
pray;preɪ
pig;pɪg
seller;ˈsɛlər
applicant;ˈæplɪkənt
ideology;ˌaɪdiˈɑləʤi
Victorian;vɪkˈtɔriən
evaluate;ɪˈvæljuˌeɪt
desperate;ˈdɛspərɪt
judicial;ʤuˈdɪʃəl
undergo;ˌəndərˈgoʊ
reflection;rɪˈflɛkʃən
sophisticated;səˈfɪstɪˌkeɪtəd
trousers;ˈtraʊzərz
lost;lɔst
potentially;pəˈtɛnʃəli
grace;greɪs
nerve;nərv
rabbit;ˈræbɪt
innovation;ˌɪnəˈveɪʃən
rival;ˈraɪvəl
swim;swɪm
exposure;ɪkˈspoʊʒər
integration;ˌɪnəˈgreɪʃən
eliminate;ɪˈlɪməˌneɪt
horror;ˈhɔrər
purchaser;ˈpərʧəsər
stir;stər
patch;pæʧ
junction;ˈʤəŋkʃən
machinery;məˈʃinəri
revolutionary;ˌrɛvəˈluʃəˌnɛri
conversion;kənˈvərʒən
Australian;ɔˈstreɪljən
vulnerable;ˈvəlnərəbəl
changing;ˈʧeɪnʤɪŋ
discount;ˈdɪskaʊnt
imperial;ˌɪmˈpɪriəl
raw;rɑ
compose;kəmˈpoʊz
audit;ˈɔdɪt
illegal;ˌɪˈligəl
rat;ræt
companion;kəmˈpænjən
strict;strɪkt
borough;bəroʊ
constable;ˈkɑnstəbəl
maker;ˈmeɪkər
convinced;kənˈvɪnst
cotton;ˈkɔtən
flexible;ˈflɛksəbəl
mummy;ˈməmi
native;ˈneɪtɪv
mayor;meɪər
outer;ˈaʊtər
informal;ˌɪnˈfɔrməl
gross;groʊs
convey;kənˈveɪ
hers;hərz
planet;ˈplænət
registration;ˌrɛʤɪˈstreɪʃən
vendor;ˈvɛndər
cliff;klɪf
notably;ˈnoʊtəbli
clever;ˈklɛvər
resignation;ˌrɛzɪgˈneɪʃən
commissioner;kəˈmɪʃənər
terrace;ˈtɛrəs
disc;dɪsk
confront;kənˈfrənt
ease;iz
emperor;ˈɛmpərər
flesh;flɛʃ
commander;kəˈmændər
attraction;əˈtrækʃən
singer;ˈsɪŋər
pope;poʊp
bitter;ˈbɪtər
depression;dɪˈprɛʃən
remedy;ˈrɛmədi
sharply;ˈʃɑrpli
assurance;əˈʃʊrəns
funeral;fˈjunərəl
particle;ˈpɑrtɪkəl
undoubtedly;ənˈdaʊtɪdli
wander;ˈwɑndər
alarm;əˈlɑrm
anticipate;ænˈtɪsəˌpeɪt
burst;bərst
chapel;ˈʧæpəl
essay;ˈɛˌseɪ
slope;sloʊp
stimulus;ˈstɪmjələs
experimental;ɪkˌspɛrɪˈmɛntəl
collective;kəˈlɛktɪv
cousin;ˈkəzən
strip;strɪp
suspend;səˈspɛnd
organ;ˈɔrgən
baker;ˈbeɪkər
villa;ˈvɪlə
friendship;ˈfrɛndʃɪp
mate;meɪt
wise;waɪz
weigh;weɪ
frequent;ˈfrikˌwɛnt
grain;greɪn
chocolate;ˈʧɔklət
destruction;dɪˈstrəkʃən
ethnic;ˈɛθnɪk
incentive;ˌɪnˈsɛnɪv
upstairs;əpˈstɛrz
plot;plɑt
fibre;ˈfaɪbər
allocation;ˌæləˈkeɪʃən
carriage;ˈkɛrəʤ
conception;kənˈsɛpʃən
hurry;ˈhəri
resort;rɪˈzɔrt
sympathy;ˈsɪmpəθi
spiritual;ˈspɪrɪˌʧuəl
wipe;waɪp
collapse;kəˈlæps
pop;pɑp
declaration;ˌdɛklərˈeɪʃən
dose;doʊs
historic;hɪˈstɔrɪk
wrap;ræp
petrol;ˈpɛtroʊl
rational;ˈræʃənəl
garage;gərɑʒ
intense;ˌɪnˈtɛns
ally;ˈælaɪ
directive;dɪˈrɛktɪv
disposal;dɪˈspoʊzəl
roughly;ˈrəfli
attribute;əˈtrɪˌbjut
ambition;æmˈbɪʃən
inspection;ˌɪnˈspɛkʃən
inadequate;ˌɪˈnædəkˌweɪt
accordingly;əˈkɔrdɪŋli
acute;əˈkjut
softly;ˈsɔftli
correspondent;ˌkɔrəˈspɑndənt
jean;ʤin
mortality;mɔrˈtæləti
prominent;ˈprɑmənənt
logical;ˈlɑʤɪkəl
needle;ˈnidəl
Dutch;dəʧ
condemn;kənˈdɛm
fleet;flit
valid;ˈvælɪd
silk;sɪlk
cancel;ˈkænsəl
identification;aɪˌdɛntəfəˈkeɪʃən
weekly;ˈwikli
logic;ˈlɑʤɪk
generous;ˈʤɛnərəs
nowhere;ˈnoʊˌwɛr
electrical;ɪˈlɛktrɪkəl
mineral;ˈmɪnərəl
modify;ˈmɑdəˌfaɪ
molecule;ˈmɑləˌkjul
harm;hɑrm
random;ˈrændəm
calculation;ˌkælkjəˈleɪʃən
withdrawal;wɪθˈdrɔəl
correspond;ˌkɔrəˈspɑnd
modest;ˈmɑdəst
voter;ˈvoʊtər
devise;dɪˈvaɪz
interface;ˈɪnərˌfeɪs
fate;feɪt
reverse;rɪˈvərs
managing;ˈmænəʤɪŋ
angel;ˈeɪnʤəl
asleep;əsˈlip
automatic;ˌɔtəˈmætɪk
dictionary;ˈdɪkʃəˌnɛri
hypothesis;haɪˈpɑθəsəs
dawn;dɔn
shade;ʃeɪd
equity;ˈɛkwəti
era;ˈɪrə
federation;ˌfɛdərˈeɪʃən
entertainment;ˌɛnərˈteɪnmənt
inspire;ˌɪnˈspaɪr
coverage;ˈkəvərɪʤ
complexity;kəmˈplɛksɪti
liable;ˈlaɪəbəl
youngster;ˈjəŋstər
prompt;prɑmpt
competitor;kəmˈpɛtɪtər
kit;kɪt
mutual;mˈjuʧuəl
ruling;ˈrulɪŋ
wholly;ˈhoʊli
bike;baɪk
sigh;saɪ
wherever;wɛˈrɛvər
induce;ˌɪnˈdus
multiple;ˈməltəpəl
grin;grɪn
reliable;rɪˈlaɪəbəl
turkey;ˈtərki
Arab;ˈærəb
atlantic;əˈtlæntɪk
Jew;ʤu
invitation;ˌɪnvɪˈteɪʃən
excuse;ɪkˈskjuz
integrate;ˈɪnəˌgreɪt
pond;pɑnd
isle;aɪl
Jewish;ʤuɪʃ
rubbish;ˈrəbɪʃ
bare;bɛr
crash;kræʃ
disability;ˌdɪsəˈbɪlɪti
fence;fɛns
humour;ˈhjumər
swear;swɛr
trick;trɪk
barely;ˈbɛrli
clinic;ˈklɪnɪk
interior;ˌɪnˈtɪriər
shore;ʃɔr
convince;kənˈvɪns
Latin;ˈlætən
sole;soʊl
stranger;ˈstreɪnʤər
flame;fleɪm
statute;ˈstæʧut
accountant;əˈkaʊntənt
underlying;ˌəndərˈlaɪɪŋ
California;ˌkæləˈfɔrnjə
insight;ˈɪnˌsaɪt
formally;ˈfɔrməli
lamb;læm
processor;ˈprɑˌsɛsər
excess;ˈɛkˌsɛs
hunt;hənt
robin;ˈrɑbɪn
bet;bɛt
domain;doʊˈmeɪn
fragment;ˈfrægmənt
marginal;ˈmɑrʤənəl
satisfactory;ˌsætɪsˈfæktəri
Egypt;ˈiʤɪpt
nearby;ˈnɪrˈbaɪ
cinema;ˈsɪnəmə
removal;rɪˈmuvəl
yield;jild
farming;ˈfɑrmɪŋ
suspicion;səˈspɪʃən
bull;bʊl
pile;paɪl
darling;ˈdɑrlɪŋ
publishing;ˈpəblɪʃɪŋ
identical;aɪˈdɛntɪkəl
loud;laʊd
translate;trænzˈleɪt
exact;ɪgˈzækt
namely;ˈneɪmli
electoral;ɪˈlɛktərəl
anniversary;ˌænəˈvərsəri
ceremony;ˈsɛrəˌmoʊni
saint;seɪnt
acre;ˈeɪkər
gaze;geɪz
knit;nɪt
satellite;ˈsætəˌlaɪt
monopoly;məˈnɑpəli
daddy;ˈdædi
distinctive;dɪˈstɪŋktɪv
pan;pæn
running;ˈrənɪŋ
stability;stəˈbɪlɪti
miner;ˈmaɪnər
oral;ˈɔrəl
shortage;ˈʃɔrtɪʤ
presidential;ˌprɛzɪˈdɛnʃəl
tribunal;trəˈbjunəl
merger;ˈmərʤər
curious;ˈkjʊriəs
jurisdiction;ˌʤʊrɪsˈdɪkʃən
organic;ɔrˈgænɪk
rub;rəb
controversial;ˌkɑntrəˈvərʃəl
explosion;ɪkˈsploʊʒən
pregnant;ˈprɛgnənt
christopher;ˈkrɪstəfər
adjustment;əˈʤəstmənt
allegation;ˌæləˈgeɪʃən
controversy;ˈkɑntrəˌvərsi
shine;ʃaɪn
insect;ˈɪnˌsɛkt
render;ˈrɛndər
lion;laɪən
expected;ɪkˈspɛktɪd
typically;ˈtɪpɪkəli
bite;baɪt
thirteen;ˈθərˈtin
penny;ˈpɛni
statistical;stəˈtɪstɪkəl
swallow;sˈwɔloʊ
specification;ˌspɛsɪfɪˈkeɪʃən
cloth;klɔθ
encouraging;ɪnˈkərəʤɪŋ
tap;tæp
improved;ˌɪmˈpruvd
tide;taɪd
continued;kənˈtɪnjud
greet;grit
urgent;ˈərʤənt
clothing;ˈkloʊðɪŋ
illustration;ˌɪləˈstreɪʃən
colony;ˈkɑləni
devote;dɪˈvoʊt
emission;ɪˈmɪʃən
desirable;dɪˈzaɪərəbəl
banking;ˈbæŋkɪŋ
therapy;ˈθɛrəpi
gastric;ˈgæstrɪk
experienced;ɪkˈspɪriənst
accommodate;əˈkɑməˌdeɪt
admire;ædˈmaɪr
celebration;ˌsɛləˈbreɪʃən
desert;ˈdɛzərt
fiction;ˈfɪkʃən
effectiveness;ˈifɛktɪvnəs
exclusive;ɪkˈsklusɪv
tournament;ˈtʊrnəmənt
receipt;rɪˈsit
episode;ˈɛpɪˌsoʊd
laughter;ˈlæftər
trustee;ˌtrəˈsti
butter;ˈbətər
taxi;ˈtæksi
gear;gɪr
everyday;ˈɛvriˈdeɪ
marked;mɑrkt
raid;reɪd
nursery;ˈnərsəri
overlook;ˈoʊvərˌlʊk
chase;ʧeɪs
initiate;ˌɪˈnɪʃiˌeɪt
accordance;əˈkɔrdəns
comply;kəmˈplaɪ
rope;roʊp
criticise;criticise*
flee;fli
assert;əˈsərt
murmur;ˈmərmər
spell;spɛl
transformation;ˌtrænsfərˈmeɪʃən
full-time;ˈfʊlˌtaɪm
superb;sʊˈpərb
thoroughly;ˈθəroʊli
piano;piˈænə
advertisement;ˌædvərˈtaɪzmənt
traditionally;trəˈdɪʃənəli
graphics;ˈgræfɪks
delight;dɪˈlaɪt
evolve;ɪˈvɑlv
invasion;ˌɪnˈveɪʒən
Bible;ˈbaɪbəl
undermine;ˈəndərˌmaɪn
enforce;ɛnˈfɔrs
stimulate;ˈstɪmjəˌleɪt
wound;wund
battery;ˈbætəri
navy;ˈneɪvi
disturb;dɪˈstərb
discrimination;dɪˌskrɪməˈneɪʃən
hardware;ˈhɑrdˌwɛr
chemistry;ˈkɛmɪstri
abbey;ˈæbi
bulk;bəlk
